age,pdays,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
55,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,0,5,0,2,0,1,2,1
46,999,1,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1,1,5,2,0,0,1,4,6
44,999,3,0,1.1,93.994,-36.4,4.856,5191.0,0,1,3,0,0,1,1,4,6
32,999,2,0,1.1,93.994,-36.4,4.855,5191.0,0,2,6,0,0,1,1,0,6
55,999,1,0,1.1,93.994,-36.4,4.857,5191.0,5,1,3,0,0,1,1,0,6
36,999,1,0,1.4,94.465,-41.8,4.961,5228.1,9,2,6,2,0,1,1,3,4
52,999,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,6,0,0,1,1,1,6
30,999,2,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,7,2,3,0,0,0,1,2,7
41,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,0,0,0,1,0,3
51,999,4,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,9,1,5,2,0,0,1,1,6
42,999,1,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,3,6
31,999,9,0,1.4,93.444,-36.1,4.963,5228.1,9,2,6,2,0,0,1,3,1
29,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,9,2,6,0,0,0,1,2,3
35,999,6,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1,2,0,0,0,0,0,6
74,999,1,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,5,1,3,0,0,0,1,2,1
37,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,3,2,0,0,1,0,7
34,999,1,0,-1.7,94.215,-40.3,0.889,4991.6,0,2,6,2,2,1,1,1,3
45,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,1,5,2,0,0,1,4,3
50,999,6,0,1.4,93.91799999999999,-42.7,4.962,5228.1,4,0,6,0,0,0,1,1,3
49,999,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,0,0,1,1,3
38,999,3,0,1.1,93.994,-36.4,4.857,5191.0,1,2,3,2,0,1,1,0,6
28,999,14,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2,3,0,0,0,1,3,3
36,999,2,0,-1.8,93.075,-47.1,1.41,5099.1,2,1,6,0,0,0,1,2,0
37,999,1,0,1.4,93.444,-36.1,4.965,5228.1,9,2,5,2,2,0,1,1,1
32,999,4,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,3,2,0,0,1,4,1
41,999,1,0,1.4,93.91799999999999,-42.7,4.957,5228.1,1,2,1,2,0,0,1,4,3
31,999,3,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,2,0,0,1,4,1
56,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,3,1,2,0,0,0,1,2,7
58,999,1,0,1.1,93.994,-36.4,4.857,5191.0,7,0,5,2,0,1,1,0,6
38,999,5,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,3,1
45,999,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,1,7,2,2,1,1,1,6
38,3,4,1,-2.9,92.963,-40.8,1.286,5076.2,9,1,5,2,0,0,2,3,4
31,999,1,0,1.1,93.994,-36.4,4.859,5191.0,1,1,2,0,0,1,1,4,6
29,999,2,0,1.4,93.91799999999999,-42.7,4.968,5228.1,9,2,5,2,0,0,1,2,3
35,999,2,0,1.4,93.444,-36.1,4.963,5228.1,9,1,5,2,0,0,1,1,1
29,6,1,2,-1.1,94.76700000000001,-50.8,1.04,4963.6,9,2,5,0,2,0,2,0,7
55,999,1,0,-3.4,92.37899999999999,-29.8,0.753,5017.5,10,1,6,2,2,0,1,4,9
58,999,2,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,5,0,0,0,1,4,1
33,999,2,0,1.1,93.994,-36.4,4.859,5191.0,1,1,2,2,2,1,1,4,6
38,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1,2,2,0,0,1,0,6
32,999,3,0,1.4,94.465,-41.8,4.962,5228.1,7,1,5,1,1,1,1,4,4
43,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,6,2,2,0,1,3,3
30,999,4,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,4,2,2,2,0,0,1,0,6
66,21,1,2,-1.8,93.369,-34.8,0.655,5008.7,5,1,5,0,2,0,0,3,5
27,999,3,1,-1.8,93.749,-34.6,0.638,5008.7,9,2,5,0,0,0,0,3,0
28,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,0,2,0,1,2,3
38,999,2,0,1.4,94.465,-41.8,4.96,5228.1,0,1,6,0,0,1,1,1,4
27,6,3,2,-1.8,93.369,-34.8,0.639,5008.7,0,2,7,2,0,0,2,1,5
29,999,1,0,1.4,93.444,-36.1,4.965,5228.1,9,2,5,0,0,0,1,1,1
24,999,3,0,-1.8,93.075,-47.1,1.365,5099.1,0,2,6,2,0,0,1,2,0
47,999,1,0,-0.1,93.2,-42.0,4.663,5195.8,0,1,6,0,2,1,1,4,7
30,999,3,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,2,2,0,1,4,1
21,999,4,0,1.4,94.465,-41.8,4.959,5228.1,9,2,5,0,0,1,1,4,4
42,999,1,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1,6,2,0,0,1,0,3
35,999,2,0,1.1,93.994,-36.4,4.859,5191.0,9,1,6,2,0,1,1,0,6
25,999,4,0,1.4,94.465,-41.8,4.962,5228.1,7,2,5,0,0,1,1,4,4
44,999,11,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,3,2,2,0,1,2,3
54,999,3,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,10,1,6,0,0,1,1,1,1
59,999,2,0,1.1,93.994,-36.4,4.857,5191.0,2,1,6,2,0,1,1,3,6
66,999,2,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,5,3,2,2,0,0,1,4,1
38,999,5,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,2,0,1,1,0,6
54,999,3,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,3,1
56,999,4,0,1.4,94.465,-41.8,4.962,5228.1,1,1,0,0,0,1,1,4,4
45,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,6,0,2,0,1,0,7
27,999,2,0,1.1,93.994,-36.4,4.856,5191.0,0,2,6,2,2,1,1,3,6
35,999,1,1,-1.1,94.199,-37.5,0.8809999999999999,4963.6,6,2,6,2,2,0,0,3,9
34,999,1,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,5,2,0,0,0,2,6
50,999,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,7,2,0,0,1,2,1
30,3,1,2,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,2,0,0,2,2,4
27,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,2,0,0,1,2,3
37,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2,3,2,0,0,1,1,3
41,999,1,0,1.1,93.994,-36.4,4.86,5191.0,3,1,6,0,0,1,1,2,6
44,999,3,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,7,1,3,2,0,0,1,1,6
29,999,2,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,8,2,5,2,0,1,1,2,7
31,999,2,0,1.4,93.444,-36.1,4.963,5228.1,0,2,3,0,0,0,1,1,1
31,999,1,0,1.4,93.444,-36.1,4.967,5228.1,0,1,6,2,0,0,1,4,1
39,999,2,0,1.4,93.444,-36.1,4.962,5228.1,0,1,6,2,0,0,1,2,1
51,999,1,0,1.1,93.994,-36.4,4.859,5191.0,7,1,3,2,0,1,1,4,6
43,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1,1,2,0,0,0,1,0,6
58,999,2,0,1.1,93.994,-36.4,4.86,5191.0,5,0,6,2,0,1,1,2,6
35,999,6,0,1.4,93.91799999999999,-42.7,4.96,5228.1,6,0,2,0,0,0,1,1,3
56,999,4,0,-0.1,93.2,-42.0,4.021,5195.8,7,2,3,2,2,0,1,0,7
43,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,0,2,0,0,1,2,6
50,999,1,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,1,7,0,0,0,1,2,3
37,999,7,0,-0.1,93.2,-42.0,4.021,5195.8,2,1,5,0,0,0,1,0,7
41,999,2,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,9,2,3,2,0,0,0,1,6
38,999,2,0,-0.1,93.2,-42.0,4.191,5195.8,9,1,2,2,0,1,1,1,7
45,999,1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,1,1
30,999,5,0,1.4,94.465,-41.8,4.961,5228.1,1,2,0,0,0,1,1,1,4
29,999,2,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,3,0,0,0,0,0,6
49,999,1,0,1.4,93.91799999999999,-42.7,4.957,5228.1,5,1,3,2,0,0,1,4,3
45,999,3,0,1.4,94.465,-41.8,4.961,5228.1,9,1,3,2,0,1,1,1,4
54,999,3,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,5,1,3,2,0,0,1,3,7
30,999,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,1,5,2,0,0,1,1,3
37,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,2,0,1,0,0
42,999,4,0,-0.1,93.2,-42.0,4.12,5195.8,6,2,6,0,0,0,1,4,7
56,999,5,0,1.4,94.465,-41.8,4.864,5228.1,4,1,0,2,0,1,1,3,4
25,999,2,0,1.4,93.91799999999999,-42.7,4.96,5228.1,7,2,3,0,0,0,1,1,3
30,999,2,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,2,2,0,0,0,0,2,7
47,999,1,0,-2.9,92.963,-40.8,1.266,5076.2,4,1,6,2,0,0,1,1,4
39,999,5,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,3,2,0,0,1,1,3
41,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1,3,2,0,0,1,0,6
33,999,4,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,1,6
42,999,1,0,-2.9,92.469,-33.6,1.0290000000000001,5076.2,0,2,6,2,2,0,1,4,3
27,999,2,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,0,1,1,2,6
24,999,4,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,7,2,3,0,0,0,0,0,6
29,999,1,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,2,3,0,0,0,1,0,3
41,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,2,2,0,0,1,1,6
31,999,5,0,1.4,94.465,-41.8,4.959,5228.1,1,1,1,0,0,1,1,0,4
42,999,5,0,1.1,93.994,-36.4,4.857,5191.0,0,2,6,2,0,1,1,1,6
56,999,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,2,2,1,1,1,6
43,9,2,1,-1.1,94.199,-37.5,0.883,4963.6,10,1,2,0,0,0,2,0,9
35,999,1,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,6,1,6,2,0,1,0,3,1
44,999,2,0,1.1,93.994,-36.4,4.856,5191.0,1,1,0,2,0,1,1,4,6
37,999,2,0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,2,0,1,1,3,6
46,999,3,0,1.4,93.444,-36.1,4.965,5228.1,1,1,0,0,0,0,1,1,1
31,999,1,0,1.1,93.994,-36.4,4.856,5191.0,7,1,3,0,0,1,1,3,6
33,999,2,3,-1.7,94.055,-39.8,0.7390000000000001,4991.6,4,2,6,2,0,0,0,4,4
51,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,2,2,0,0,1,4,6
53,999,1,0,1.4,94.465,-41.8,4.961,5228.1,4,1,6,0,0,1,1,3,4
46,999,1,0,-2.9,92.469,-33.6,1.072,5076.2,0,0,3,2,0,1,1,2,3
45,999,2,0,-1.8,92.84299999999999,-50.0,1.538,5099.1,9,2,5,2,2,0,1,2,5
26,999,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,8,2,3,0,0,0,1,1,6
27,999,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,7,2,3,0,0,0,1,1,3
41,999,2,0,1.4,93.444,-36.1,4.97,5228.1,9,1,6,2,2,0,1,1,1
34,999,4,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,0,1,1,2,6
41,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,1,2,0,2,0,1,4,6
31,999,3,0,1.4,93.91799999999999,-42.7,4.958,5228.1,6,3,5,0,0,0,1,2,3
35,999,1,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,9,1,6,2,0,0,0,1,6
30,999,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,2,0,1,1,0,4
31,999,2,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,7,2,3,0,0,0,1,4,6
34,999,1,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,2,0,1,1,2,6
28,999,2,0,1.1,93.994,-36.4,4.859,5191.0,9,2,2,0,0,1,1,4,6
29,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,3,0,2,0,1,1,3
45,999,1,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,1,2,0,0,1,1,4,6
47,999,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,5,0,0,1,1,2,4
55,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,3,0,0,0,1,3,6
58,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,2,6,2,0,0,1,3,6
35,999,4,0,1.4,94.465,-41.8,4.959,5228.1,4,2,7,1,1,1,1,4,4
28,999,1,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,9,0,5,0,0,0,0,3,6
58,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,4,0,6,2,0,1,1,0,7
51,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,9,1,5,2,0,0,1,2,0
51,6,2,4,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0,0,3,2,2,0,0,3,7
33,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,0,0,1,1,4,3
88,999,2,0,-1.1,94.199,-37.5,0.882,4963.6,5,1,0,0,0,0,1,1,9
59,999,27,0,1.4,93.91799999999999,-42.7,4.968,5228.1,5,1,0,0,0,1,1,2,3
21,999,1,0,-1.7,94.215,-40.3,0.81,4991.6,8,2,7,0,0,0,1,2,3
37,999,5,0,-1.8,93.075,-47.1,1.415,5099.1,0,1,6,2,0,0,1,4,0
34,999,1,0,-2.9,92.20100000000001,-31.4,0.8540000000000001,5076.2,0,2,6,0,0,0,1,4,1
43,999,1,0,1.1,93.994,-36.4,4.856,5191.0,7,1,3,0,0,1,1,3,6
40,999,1,1,-3.4,92.37899999999999,-29.8,0.809,5017.5,11,2,7,0,0,0,0,2,9
28,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2,0,2,0,0,1,2,6
36,999,1,0,1.4,94.465,-41.8,4.864,5228.1,1,2,3,0,0,1,1,3,4
56,999,2,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,0,2,0,0,1,3,3
36,999,2,0,1.4,94.465,-41.8,4.864,5228.1,9,2,2,2,0,1,1,4,4
34,999,3,0,-1.8,93.075,-47.1,1.445,5099.1,7,1,3,2,0,0,1,4,0
45,999,1,0,1.4,93.91799999999999,-42.7,4.957,5228.1,11,3,7,2,2,0,1,4,3
33,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,7,1,3,0,0,0,1,3,7
37,999,8,0,1.4,94.465,-41.8,4.958,5228.1,0,2,6,2,0,1,1,2,4
32,999,2,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,0,1,2,1
55,8,1,1,-1.8,93.075,-47.1,1.405,5099.1,5,1,3,0,0,0,2,0,0
31,999,3,0,1.4,93.91799999999999,-42.7,4.968,5228.1,4,2,6,2,0,0,1,2,3
25,999,2,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,0,1,1,4,6
53,999,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,0,1,1,3,4
29,999,3,1,-1.8,93.749,-34.6,0.645,5008.7,9,1,6,0,0,0,0,1,0
50,999,3,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,3,2,0,0,1,2,1
35,999,7,0,1.4,93.444,-36.1,4.965,5228.1,4,0,6,0,0,0,1,1,1
35,999,2,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,2,0,0,0,1,2,6
58,999,1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,2,0,0,1,4,1
29,999,1,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,7,2,3,2,0,1,1,2,6
41,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,7,2,3,0,0,0,1,4,0
62,999,4,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,5,1,5,2,0,0,1,1,6
30,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,5,0,0,0,1,2,3
29,999,3,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,2,1,1,0,0,0,1,3,6
34,999,3,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,1,3,0,0,0,1,3,6
37,999,2,0,1.4,93.91799999999999,-42.7,4.96,5228.1,9,1,5,0,0,1,1,1,3
30,999,3,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,2,0,1,0,0,0,1,2,6
51,999,4,0,-1.7,94.215,-40.3,0.861,4991.6,0,1,6,0,2,0,1,0,3
28,999,5,0,1.4,94.465,-41.8,4.962,5228.1,1,1,1,0,0,1,1,4,4
44,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,4,1,1,2,0,0,1,4,0
28,999,2,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,8,2,6,2,2,0,1,0,6
50,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,9,1,7,2,2,0,1,3,6
53,999,4,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,9,1,1,2,0,0,1,3,6
20,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,8,2,7,2,0,0,1,4,4
34,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,6,2,0,0,1,0,0
52,999,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,1,5,0,0,0,1,2,3
28,3,2,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,2,2,0,0,2,3,6
28,999,1,0,-1.8,93.369,-34.8,0.643,5008.7,0,2,6,0,0,0,1,2,5
31,999,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,2,2,1,1,1,4
46,999,3,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,3,2,0,0,1,3,7
44,999,2,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,0,0,0,0,1,4,6
27,999,2,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,7,2,3,2,2,0,0,2,6
52,999,10,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,0,0,2,0,1,0,3
29,999,2,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2,3,2,0,1,0,1,6
25,999,5,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,7,2,3,0,0,0,1,2,6
46,999,5,0,1.1,93.994,-36.4,4.86,5191.0,11,1,1,0,0,1,1,2,6
37,999,2,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,1,5,2,0,0,0,2,7
45,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,1,1,2,0,0,1,2,1
33,999,1,0,-1.8,93.075,-47.1,1.479,5099.1,7,0,3,0,2,1,1,0,0
38,999,5,0,1.4,94.465,-41.8,4.959,5228.1,6,2,2,2,2,1,1,0,4
38,999,3,0,1.1,93.994,-36.4,4.857,5191.0,1,2,3,0,0,1,1,3,6
27,999,3,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,2,2,0,0,0,1,2,3
24,999,4,0,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,3,2,0,0,1,1,3
30,999,4,0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,0,0,0,1,1,1
41,999,2,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,9,1,5,0,0,1,1,2,4
54,999,2,0,1.4,93.444,-36.1,4.965,5228.1,3,1,0,0,0,0,1,1,1
50,999,2,0,1.4,93.91799999999999,-42.7,4.961,5228.1,2,1,6,0,0,0,1,3,3
30,999,1,0,1.4,94.465,-41.8,4.864,5228.1,1,1,1,0,0,1,1,3,4
35,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,7,0,3,0,0,0,1,2,0
28,999,5,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,0,0,0,1,1,0
40,999,3,0,1.1,93.994,-36.4,4.856,5191.0,2,1,2,0,0,1,1,4,6
29,3,2,3,-1.7,94.215,-40.3,0.835,4991.6,0,2,3,0,0,0,2,3,3
58,999,1,1,-3.0,92.713,-33.0,0.72,5023.5,11,1,2,2,0,0,0,2,2
66,999,11,0,-1.8,93.075,-47.1,1.415,5099.1,5,1,0,2,0,0,1,4,0
28,6,2,1,-1.7,94.215,-40.3,0.8270000000000001,4991.6,8,2,3,2,0,0,2,1,3
54,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,3,2,0,0,1,0,1
32,999,2,0,-0.1,93.2,-42.0,4.021,5195.8,4,1,6,2,2,0,1,0,7
38,999,3,0,1.1,93.994,-36.4,4.857,5191.0,6,0,2,2,0,1,1,3,6
20,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,9,2,7,0,0,0,1,1,4
58,999,2,1,-0.1,93.2,-42.0,4.191,5195.8,6,1,6,0,0,0,0,1,7
49,999,1,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,9,1,5,2,0,0,0,0,6
39,999,2,0,1.1,93.994,-36.4,4.856,5191.0,7,2,3,1,1,1,1,4,6
36,999,4,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,5,2,6,2,0,0,1,3,6
33,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,1,2,0,0,0,1,1,3
35,999,2,0,1.4,93.444,-36.1,4.963,5228.1,9,1,5,0,0,0,1,3,1
47,999,6,0,1.1,93.994,-36.4,4.864,5191.0,0,1,1,2,0,1,1,0,6
39,999,3,0,1.4,93.91799999999999,-42.7,4.96,5228.1,7,1,3,2,0,1,1,1,3
35,999,2,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,2,3,0,0,0,1,4,6
28,999,1,0,-3.4,92.37899999999999,-29.8,0.797,5017.5,7,2,6,2,0,0,1,1,9
50,999,1,0,1.4,94.465,-41.8,4.967,5228.1,6,1,0,2,0,1,1,0,4
35,9,1,4,-1.1,94.76700000000001,-50.8,1.035,4963.6,9,0,0,2,0,0,2,3,7
29,999,3,0,1.1,93.994,-36.4,4.855,5191.0,1,2,3,0,0,1,1,0,6
29,999,2,0,-3.0,92.713,-33.0,0.7090000000000001,5023.5,9,2,6,2,0,0,1,1,2
52,999,3,0,1.1,93.994,-36.4,4.857,5191.0,1,1,5,0,2,1,1,4,6
27,999,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,1,2,3,2,0,0,1,1,3
36,999,3,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,7,2,2,2,0,0,0,0,6
33,999,2,0,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,2,0,0,0,1,0,3
39,999,3,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,6,1,0,2,0,1,1,4,6
33,999,6,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,4,1,6,2,0,0,1,3,6
37,999,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,2,2,1,1,0,6
35,999,1,2,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,1,6,2,0,1,0,0,3
40,999,2,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,2,0,0,1,4,1
52,999,2,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,2,0,2,0,1,1,6
31,999,5,0,1.4,93.91799999999999,-42.7,4.958,5228.1,9,1,2,0,2,0,1,2,3
55,999,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,5,1,0,0,0,0,1,4,3
39,999,5,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,7,2,0,0,1,3,3
55,999,1,0,1.1,93.994,-36.4,4.856,5191.0,5,1,1,0,0,1,1,3,6
37,999,5,0,1.1,93.994,-36.4,4.859,5191.0,7,1,3,2,0,1,1,4,6
30,999,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,4,1,6,0,0,0,1,0,1
33,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,2,0,0,1,1,0
37,999,1,0,1.1,93.994,-36.4,4.855,5191.0,1,1,5,2,2,1,1,2,6
32,999,2,0,-2.9,92.469,-33.6,1.072,5076.2,6,2,6,0,0,0,1,2,3
38,999,3,0,1.4,94.465,-41.8,4.962,5228.1,1,1,5,0,0,1,1,4,4
34,999,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,0,0,1,1,1,1
30,999,2,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,6,0,0,0,1,1,7
31,999,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,9,1,3,0,0,0,1,1,3
42,999,3,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,1,2,0,0,1,4,6
48,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,0,0,0,1,4,7
23,999,1,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,7,1,3,0,0,0,0,4,6
51,999,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,1,2,2,2,1,1,4,6
45,999,3,0,1.4,93.91799999999999,-42.7,4.963,5228.1,7,0,3,2,2,0,1,4,3
33,999,3,0,1.4,93.444,-36.1,4.963,5228.1,0,0,3,0,0,0,1,3,1
45,999,4,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,1,6
53,999,3,0,-1.8,93.075,-47.1,1.3719999999999999,5099.1,0,2,3,2,2,1,1,4,0
33,999,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,2,3,2,0,1,1,1,6
30,999,7,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,2,2,0,1,1,2,6
36,999,5,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2,6,0,0,1,0,3,6
44,999,3,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2,5,2,0,0,1,1,6
63,999,1,0,-3.4,92.431,-26.9,0.728,5017.5,9,1,5,0,0,0,1,3,8
35,999,1,0,1.1,93.994,-36.4,4.855,5191.0,1,1,1,0,0,1,1,2,6
29,999,7,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,2,2,2,0,1,1,4,6
48,999,2,0,1.4,94.465,-41.8,4.96,5228.1,10,0,0,0,2,1,1,1,4
53,999,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,0,3,0,0,0,0,2,7
